,lat,lon,capacity
4054,34.0625,-109.1875,5.31
4055,34.0625,-109.125,5.31
4056,34.0625,-109.125,5.31
4057,34.0625,-109.0625,5.31
4058,34.0625,-109.0625,5.31
4059,34.0625,-109.0,5.31
4060,34.0625,-108.9375,5.31
4061,34.0625,-108.375,5.56
4062,34.0625,-108.3125,5.56
4063,34.0625,-108.25,5.56
4064,34.0625,-107.125,5.6
4065,34.0625,-107.125,5.6
4066,34.0625,-105.6875,5.58
4067,34.0625,-105.5,5.58
4068,34.0625,-105.5,5.58
4069,34.0625,-105.5,5.58
4070,34.0625,-105.375,5.56
4071,34.0625,-101.125,5.2
4072,34.0625,-101.125,5.2
4073,34.0625,-101.125,5.2
4074,34.0625,-101.0625,5.2
4075,34.0625,-101.0625,5.2
4076,34.0625,-101.0625,5.2
4077,34.0625,-101.0625,5.2
4078,34.0625,-101.0,5.2
4079,34.0625,-101.0,5.2
4080,34.0625,-101.0,5.2
4081,34.0625,-101.0,5.2
4082,34.09375,-109.4375,5.4
4083,34.09375,-109.375,5.4
4084,34.09375,-109.375,5.4
4085,34.09375,-109.375,5.4
4086,34.09375,-109.3125,5.31
4087,34.09375,-109.1875,5.31
4088,34.09375,-109.0,5.31
4089,34.09375,-108.625,5.56
4090,34.09375,-108.4375,5.56
4091,34.09375,-108.375,5.56
4092,34.09375,-107.125,5.6
4093,34.09375,-107.125,5.6
4094,34.09375,-101.125,5.2
4095,34.09375,-101.125,5.2
4096,34.09375,-101.125,5.2
4097,34.09375,-101.0625,5.2
4098,34.09375,-101.0625,5.2
4099,34.09375,-101.0625,5.2
4100,34.09375,-101.0625,5.2
4101,34.09375,-101.0,5.2
4102,34.09375,-101.0,5.2
4103,34.09375,-101.0,5.2
4104,34.09375,-116.3125,5.92
4105,34.09375,-116.3125,5.92
4106,34.09375,-109.5,5.4
4107,34.09375,-109.4375,5.4
4108,34.09375,-109.4375,5.4
4109,34.09375,-109.375,5.4
4110,34.09375,-109.375,5.4
4111,34.09375,-109.375,5.4
4112,34.09375,-109.3125,5.31
4113,34.09375,-109.1875,5.31
4114,34.09375,-108.5,5.56
4115,34.09375,-108.5,5.56
4116,34.09375,-107.125,5.6
4117,34.09375,-107.125,5.6
4118,34.09375,-105.75,5.58
4119,34.09375,-105.4375,5.56
4120,34.09375,-101.1875,5.2
4121,34.09375,-101.125,5.2
4122,34.09375,-101.125,5.2
4123,34.09375,-101.125,5.2
4124,34.09375,-101.0625,5.2
4125,34.09375,-101.0625,5.2
4126,34.09375,-101.0625,5.2
4127,34.09375,-101.0625,5.2
4128,34.09375,-101.0,5.2
4129,34.09375,-101.0,5.2
4130,34.09375,-101.0,5.2
4131,34.125,-116.3125,5.92
4132,34.125,-116.3125,5.92
4133,34.125,-116.3125,5.92
4134,34.125,-109.5,5.4
4135,34.125,-109.5,5.4
4136,34.125,-109.4375,5.4
4137,34.125,-109.4375,5.4
4138,34.125,-109.375,5.4
4139,34.125,-109.375,5.4
4140,34.125,-109.375,5.4
4141,34.125,-109.3125,5.31
4142,34.125,-109.3125,5.31
4143,34.125,-109.25,5.31
4144,34.125,-107.1875,5.6
4145,34.125,-101.1875,5.2
4146,34.125,-101.1875,5.2
4147,34.125,-101.125,5.2
4148,34.125,-101.125,5.2
4149,34.125,-101.125,5.2
4150,34.125,-101.0625,5.2
4151,34.125,-101.0625,5.2
4152,34.125,-101.0625,5.2
4153,34.125,-101.0625,5.2
4154,34.125,-101.0,5.2
4155,34.125,-101.0,5.2
4156,34.125,-101.0,5.2
4157,34.15625,-116.3125,5.92
4158,34.15625,-116.3125,5.92
4159,34.15625,-116.3125,5.92
4160,34.15625,-116.3125,5.92
4161,34.15625,-116.25,5.92
4162,34.15625,-116.1875,5.92
4163,34.15625,-109.625,5.4
4164,34.15625,-109.5,5.4
4165,34.15625,-109.5,5.4
4166,34.15625,-109.5,5.4
4167,34.15625,-109.4375,5.4
4168,34.15625,-109.4375,5.4
4169,34.15625,-109.4375,5.4
4170,34.15625,-109.375,5.4
4171,34.15625,-109.375,5.4
4172,34.15625,-109.375,5.4
4173,34.15625,-109.3125,5.31
4174,34.15625,-109.3125,5.31
4175,34.15625,-108.5625,5.56
4176,34.15625,-105.8125,5.58
4177,34.15625,-105.5,5.58
4178,34.15625,-101.1875,5.2
4179,34.15625,-101.125,5.2
4180,34.15625,-101.125,5.2
4181,34.15625,-101.125,5.2
4182,34.15625,-101.0625,5.2
4183,34.15625,-101.0625,5.2
4184,34.15625,-101.0625,5.2
4185,34.15625,-101.0625,5.2
4186,34.15625,-101.0,5.2
4187,34.15625,-101.0,5.2
4188,34.15625,-116.4375,5.53
4189,34.15625,-116.4375,5.53
4190,34.15625,-116.375,5.53
4191,34.15625,-116.375,5.53
4192,34.15625,-116.3125,5.92
4193,34.15625,-116.3125,5.92
4194,34.15625,-116.3125,5.92
4195,34.15625,-116.3125,5.92
4196,34.15625,-116.25,5.92
4197,34.15625,-116.25,5.92
4198,34.15625,-116.25,5.92
4199,34.15625,-116.25,5.92
4200,34.15625,-116.1875,5.92
4201,34.15625,-116.1875,5.92
4202,34.15625,-116.1875,5.92
4203,34.15625,-109.5,5.4
4204,34.15625,-109.5,5.4
4205,34.15625,-109.4375,5.4
4206,34.15625,-109.4375,5.4
4207,34.15625,-109.4375,5.4
4208,34.15625,-109.375,5.4
4209,34.15625,-109.375,5.4
4210,34.15625,-109.375,5.4
4211,34.15625,-109.3125,5.31
4212,34.15625,-108.4375,5.56
4213,34.15625,-108.375,5.56
4214,34.15625,-107.9375,5.56
4215,34.15625,-105.5,5.58
4216,34.15625,-101.1875,5.2
4217,34.15625,-101.1875,5.2
4218,34.15625,-101.1875,5.2
4219,34.15625,-101.1875,5.2
4220,34.15625,-101.125,5.2
4221,34.15625,-101.125,5.2
4222,34.15625,-101.125,5.2
4223,34.15625,-101.0625,5.2
4224,34.15625,-101.0625,5.2
4225,34.15625,-101.0625,5.2
4226,34.15625,-101.0625,5.2
4227,34.15625,-101.0,5.2
4228,34.1875,-116.4375,5.53
4229,34.1875,-116.4375,5.53
4230,34.1875,-116.375,5.53
4231,34.1875,-116.375,5.53
4232,34.1875,-116.375,5.53
4233,34.1875,-116.3125,5.92
4234,34.1875,-116.3125,5.92
4235,34.1875,-116.3125,5.92
4236,34.1875,-116.3125,5.92
4237,34.1875,-116.25,5.92
4238,34.1875,-109.5,5.4
4239,34.1875,-109.5,5.4
4240,34.1875,-109.5,5.4
4241,34.1875,-109.4375,5.4
4242,34.1875,-109.4375,5.4
4243,34.1875,-109.4375,5.4
4244,34.1875,-109.4375,5.4
4245,34.1875,-101.1875,5.2
4246,34.1875,-101.1875,5.2
4247,34.1875,-101.125,5.2
4248,34.1875,-101.125,5.2
4249,34.1875,-101.125,5.2
4250,34.1875,-101.0625,5.2
4251,34.1875,-101.0625,5.2
4252,34.1875,-101.0625,5.2
4253,34.1875,-101.0625,5.2
4254,34.1875,-116.4375,5.53
4255,34.1875,-116.4375,5.53
4256,34.1875,-116.375,5.53
4257,34.1875,-116.375,5.53
4258,34.1875,-116.375,5.53
4259,34.1875,-116.3125,5.92
4260,34.1875,-116.3125,5.92
4261,34.1875,-116.3125,5.92
4262,34.1875,-116.3125,5.92
4263,34.1875,-116.25,5.92
4264,34.1875,-116.25,5.92
4265,34.1875,-109.6875,5.4
4266,34.1875,-109.5625,5.4
4267,34.1875,-109.5625,5.4
4268,34.1875,-109.5625,5.4
4269,34.1875,-109.5,5.4
4270,34.1875,-109.5,5.4
4271,34.1875,-109.5,5.4
4272,34.1875,-109.4375,5.4
4273,34.1875,-109.4375,5.4
4274,34.1875,-109.4375,5.4
4275,34.1875,-108.375,5.56
4276,34.1875,-105.8125,5.58
4277,34.1875,-101.1875,5.2
4278,34.1875,-101.1875,5.2
4279,34.1875,-101.1875,5.2
4280,34.1875,-101.1875,5.2
4281,34.1875,-101.125,5.2
4282,34.1875,-101.125,5.2
4283,34.1875,-101.125,5.2
4284,34.1875,-101.0625,5.2
4285,34.1875,-101.0625,5.2
4286,34.1875,-101.0625,5.2
4287,34.1875,-101.0625,5.2
4288,34.21875,-109.6875,5.4
4289,34.21875,-109.6875,5.4
4290,34.21875,-109.625,5.4
4291,34.21875,-109.625,5.4
4292,34.21875,-109.625,5.4
4293,34.21875,-109.5625,5.4
4294,34.21875,-109.5625,5.4
4295,34.21875,-109.5625,5.4
4296,34.21875,-109.5625,5.4
4297,34.21875,-109.5,5.4
4298,34.21875,-109.5,5.4
4299,34.21875,-109.5,5.4
4300,34.21875,-109.5,5.4
4301,34.21875,-109.4375,5.4
4302,34.21875,-109.4375,5.4
4303,34.21875,-108.375,5.56
4304,34.21875,-105.8125,5.58
4305,34.21875,-105.6875,5.58
4306,34.21875,-105.5625,5.58
4307,34.21875,-101.1875,5.2
4308,34.21875,-101.1875,5.2
4309,34.21875,-101.1875,5.2
4310,34.21875,-101.1875,5.2
4311,34.21875,-101.125,5.2
4312,34.21875,-101.125,5.2
4313,34.21875,-101.125,5.2
4314,34.21875,-101.0625,5.2
4315,34.21875,-101.0625,5.2
4316,34.21875,-101.0625,5.2
4317,34.21875,-109.6875,5.4
4318,34.21875,-109.6875,5.4
4319,34.21875,-109.6875,5.4
4320,34.21875,-109.6875,5.4
4321,34.21875,-109.625,5.4
4322,34.21875,-109.625,5.4
4323,34.21875,-109.625,5.4
4324,34.21875,-109.5625,5.4
4325,34.21875,-109.5625,5.4
4326,34.21875,-109.5625,5.4
4327,34.21875,-109.5625,5.4
4328,34.21875,-109.5,5.4
4329,34.21875,-109.5,5.4
4330,34.21875,-109.5,5.4
4331,34.21875,-109.5,5.4
4332,34.21875,-109.4375,5.4
4333,34.21875,-108.375,5.56
4334,34.21875,-105.8125,5.58
4335,34.21875,-105.75,5.58
4336,34.21875,-105.6875,5.58
4337,34.21875,-105.5,5.58
4338,34.21875,-105.5,5.58
4339,34.21875,-105.5,5.58
4340,34.21875,-101.25,5.2
4341,34.21875,-101.1875,5.2
4342,34.21875,-101.1875,5.2
4343,34.21875,-101.1875,5.2
4344,34.21875,-101.1875,5.2
4345,34.21875,-101.125,5.2
4346,34.21875,-101.125,5.2
4347,34.21875,-101.125,5.2
4348,34.21875,-101.0625,5.2
4349,34.21875,-101.0625,5.2
4350,34.21875,-101.0625,5.2
4351,34.25,-109.8125,5.4
4352,34.25,-109.75,5.4
4353,34.25,-109.6875,5.4
4354,34.25,-109.6875,5.4
4355,34.25,-109.6875,5.4
4356,34.25,-109.6875,5.4
4357,34.25,-109.625,5.4
4358,34.25,-109.625,5.4
4359,34.25,-109.625,5.4
4360,34.25,-109.5625,5.4
4361,34.25,-109.5625,5.4
4362,34.25,-109.5625,5.4
4363,34.25,-109.5625,5.4
4364,34.25,-109.5,5.4
4365,34.25,-109.5,5.4
4366,34.25,-109.5,5.4
4367,34.25,-109.5,5.4
4368,34.25,-108.4375,5.56
4369,34.25,-107.875,5.56
4370,34.25,-105.8125,5.58
4371,34.25,-105.75,5.58
4372,34.25,-105.6875,5.58
4373,34.25,-105.5625,5.58
4374,34.25,-105.5,5.58
4375,34.25,-105.5,5.58
4376,34.25,-105.5,5.58
4377,34.25,-105.5,5.58
4378,34.25,-105.4375,5.56
4379,34.25,-105.4375,5.56
4380,34.25,-105.4375,5.56
4381,34.25,-105.375,5.56
4382,34.25,-105.3125,5.56
4383,34.25,-101.25,5.2
4384,34.25,-101.1875,5.2
4385,34.25,-101.1875,5.2
4386,34.25,-101.1875,5.2
4387,34.25,-101.1875,5.2
4388,34.25,-101.125,5.2
4389,34.25,-101.125,5.2
4390,34.25,-101.125,5.2
4391,34.25,-101.0625,5.2
4392,34.25,-101.0625,5.2
4393,34.25,-109.75,5.4
4394,34.25,-109.75,5.4
4395,34.25,-109.75,5.4
4396,34.25,-109.75,5.4
4397,34.25,-109.6875,5.4
4398,34.25,-109.6875,5.4
4399,34.25,-109.6875,5.4
4400,34.25,-109.625,5.4
4401,34.25,-109.625,5.4
4402,34.25,-109.625,5.4
4403,34.25,-109.5625,5.4
4404,34.25,-109.5625,5.4
4405,34.25,-109.5625,5.4
4406,34.25,-109.5625,5.4
4407,34.25,-109.5,5.4
4408,34.25,-109.5,5.4
4409,34.25,-109.5,5.4
4410,34.25,-107.875,5.56
4411,34.25,-105.75,5.58
4412,34.25,-105.75,5.58
4413,34.25,-105.6875,5.58
4414,34.25,-105.5625,5.58
4415,34.25,-105.5,5.58
4416,34.25,-105.5,5.58
4417,34.25,-105.5,5.58
4418,34.25,-105.5,5.58
4419,34.25,-105.4375,5.56
4420,34.25,-105.4375,5.56
4421,34.25,-105.375,5.56
4422,34.25,-105.375,5.56
4423,34.25,-105.3125,5.56
4424,34.25,-101.25,5.2
4425,34.25,-101.25,5.2
4426,34.25,-101.1875,5.2
4427,34.25,-101.1875,5.2
4428,34.25,-101.1875,5.2
4429,34.25,-101.1875,5.2
4430,34.25,-101.125,5.2
4431,34.25,-101.125,5.2
4432,34.28125,-109.75,5.4
4433,34.28125,-109.6875,5.4
4434,34.28125,-109.6875,5.4
4435,34.28125,-109.6875,5.4
4436,34.28125,-109.6875,5.4
4437,34.28125,-109.625,5.4
4438,34.28125,-109.625,5.4
4439,34.28125,-109.625,5.4
4440,34.28125,-109.5625,5.4
4441,34.28125,-109.5625,5.4
4442,34.28125,-109.5625,5.4
4443,34.28125,-109.5625,5.4
4444,34.28125,-109.5,5.4
4445,34.28125,-105.8125,5.58
4446,34.28125,-105.75,5.58
4447,34.28125,-105.75,5.58
4448,34.28125,-105.6875,5.58
4449,34.28125,-105.6875,5.58
4450,34.28125,-105.6875,5.58
4451,34.28125,-105.5625,5.58
4452,34.28125,-105.5625,5.58
4453,34.28125,-105.5625,5.58
4454,34.28125,-105.5625,5.58
4455,34.28125,-105.5,5.58
4456,34.28125,-105.5,5.58
4457,34.28125,-105.5,5.58
4458,34.28125,-105.5,5.58
4459,34.28125,-105.4375,5.56
4460,34.28125,-105.4375,5.56
4461,34.28125,-105.4375,5.56
4462,34.28125,-105.4375,5.56
4463,34.28125,-105.3125,5.56
4464,34.28125,-101.1875,5.2
4465,34.28125,-101.1875,5.2
4466,34.28125,-101.1875,5.2
4467,34.28125,-101.1875,5.2
4468,34.28125,-101.125,5.2
4469,34.28125,-101.125,5.2
4470,34.28125,-118.875,4.98
4471,34.28125,-118.875,4.98
4472,34.28125,-118.875,4.98
4473,34.28125,-118.8125,4.98
4474,34.28125,-118.8125,4.98
4475,34.28125,-118.8125,4.98
4476,34.28125,-109.6875,5.4
4477,34.28125,-109.6875,5.4
4478,34.28125,-109.625,5.4
4479,34.28125,-109.625,5.4
4480,34.28125,-109.5625,5.4
4481,34.28125,-105.875,5.58
4482,34.28125,-105.8125,5.58
4483,34.28125,-105.75,5.58
4484,34.28125,-105.625,5.58
4485,34.28125,-105.5625,5.58
4486,34.28125,-105.5625,5.58
4487,34.28125,-105.5625,5.58
4488,34.28125,-105.5625,5.58
4489,34.28125,-105.5,5.58
4490,34.28125,-105.5,5.58
4491,34.28125,-105.5,5.58
4492,34.28125,-105.5,5.58
4493,34.28125,-105.4375,5.56
4494,34.28125,-101.25,5.2
4495,34.28125,-101.25,5.2
4496,34.28125,-101.1875,5.2
4497,34.28125,-101.1875,5.2
4498,34.28125,-101.1875,5.2
4499,34.28125,-101.1875,5.2
4500,34.28125,-101.125,5.2
4501,34.3125,-118.875,4.98
4502,34.3125,-118.8125,4.98
4503,34.3125,-118.8125,4.98
4504,34.3125,-118.5625,4.98
4505,34.3125,-107.5625,5.6
4506,34.3125,-105.875,5.58
4507,34.3125,-105.8125,5.58
4508,34.3125,-105.75,5.58
4509,34.3125,-105.75,5.58
4510,34.3125,-105.75,5.58
4511,34.3125,-105.625,5.58
4512,34.3125,-105.5625,5.58
4513,34.3125,-105.5625,5.58
4514,34.3125,-105.5625,5.58
4515,34.3125,-105.5625,5.58
4516,34.3125,-105.5,5.58
4517,34.3125,-105.5,5.58
4518,34.3125,-105.5,5.58
4519,34.3125,-105.5,5.58
4520,34.3125,-105.3125,5.56
4521,34.3125,-101.25,5.2
4522,34.3125,-101.1875,5.2
4523,34.3125,-101.1875,5.2
4524,34.3125,-101.1875,5.2
4525,34.3125,-101.1875,5.2
4526,34.3125,-118.875,4.98
4527,34.3125,-116.8125,5.53
4528,34.3125,-107.9375,5.56
4529,34.3125,-107.6875,5.56
4530,34.3125,-105.8125,5.58
4531,34.3125,-105.5625,5.58
4532,34.3125,-105.3125,5.56
4533,34.3125,-101.25,5.2
4534,34.3125,-101.25,5.2
4535,34.3125,-101.1875,5.2
4536,34.3125,-101.1875,5.2
4537,34.3125,-101.1875,5.2
4538,34.34375,-117.375,5.53
4539,34.34375,-117.375,5.53
4540,34.34375,-117.3125,5.53
4541,34.34375,-117.3125,5.53
4542,34.34375,-117.3125,5.53
4543,34.34375,-117.3125,5.53
4544,34.34375,-117.25,5.53
4545,34.34375,-117.25,5.53
4546,34.34375,-116.75,5.53
4547,34.34375,-107.625,5.56
4548,34.34375,-107.5,5.6
4549,34.34375,-107.5,5.6
4550,34.34375,-107.5,5.6
4551,34.34375,-107.5,5.6
4552,34.34375,-105.8125,5.58
4553,34.34375,-105.8125,5.58
4554,34.34375,-105.5625,5.58
4555,34.34375,-105.5625,5.58
4556,34.34375,-105.3125,5.56
4557,34.34375,-101.25,5.2
4558,34.34375,-101.1875,5.2
4559,34.34375,-101.1875,5.2
4560,34.34375,-118.0625,5.21
4561,34.34375,-117.375,5.53
4562,34.34375,-117.3125,5.53
4563,34.34375,-117.3125,5.53
4564,34.34375,-117.3125,5.53
4565,34.34375,-117.3125,5.53
4566,34.34375,-117.25,5.53
4567,34.34375,-117.25,5.53
4568,34.34375,-116.875,5.53
4569,34.34375,-116.75,5.53
4570,34.34375,-107.625,5.56
4571,34.34375,-105.8125,5.58
4572,34.34375,-105.4375,5.56
4573,34.34375,-105.3125,5.56
4574,34.34375,-101.25,5.2
4575,34.34375,-101.1875,5.2
4576,34.375,-118.8125,4.98
4577,34.375,-117.375,5.53
4578,34.375,-117.3125,5.53
4579,34.375,-117.3125,5.53
4580,34.375,-117.3125,5.53
4581,34.375,-117.3125,5.53
4582,34.375,-117.25,5.53
4583,34.375,-117.25,5.53
4584,34.375,-117.25,5.53
4585,34.375,-116.9375,5.53
4586,34.375,-116.9375,5.53
4587,34.375,-116.9375,5.53
4588,34.375,-116.875,5.53
4589,34.375,-116.875,5.53
4590,34.375,-116.875,5.53
4591,34.375,-116.8125,5.53
4592,34.375,-116.8125,5.53
4593,34.375,-107.6875,5.56
4594,34.375,-107.5625,5.6
4595,34.375,-107.5,5.6
4596,34.375,-107.5,5.6
4597,34.375,-107.5,5.6
4598,34.375,-105.8125,5.58
4599,34.375,-105.8125,5.58
4600,34.375,-105.5625,5.58
4601,34.375,-105.4375,5.56
4602,34.375,-105.3125,5.56
4603,34.40625,-117.375,5.53
4604,34.40625,-117.375,5.53
4605,34.40625,-117.375,5.53
4606,34.40625,-117.3125,5.53
4607,34.40625,-117.3125,5.53
4608,34.40625,-117.3125,5.53
4609,34.40625,-117.3125,5.53
4610,34.40625,-117.25,5.53
4611,34.40625,-117.25,5.53
4612,34.40625,-117.25,5.53
4613,34.40625,-117.25,5.53
4614,34.40625,-117.0,5.53
4615,34.40625,-117.0,5.53
4616,34.40625,-116.9375,5.53
4617,34.40625,-116.9375,5.53
4618,34.40625,-116.9375,5.53
4619,34.40625,-116.9375,5.53
4620,34.40625,-116.875,5.53
4621,34.40625,-116.875,5.53
4622,34.40625,-116.875,5.53
4623,34.40625,-116.8125,5.53
4624,34.40625,-105.875,5.58
4625,34.40625,-105.8125,5.58
4626,34.40625,-105.5625,5.58
4627,34.40625,-105.375,5.56
4628,34.40625,-103.125,5.42
4629,34.40625,-118.25,5.21
4630,34.40625,-117.625,5.21
4631,34.40625,-117.375,5.53
4632,34.40625,-117.375,5.53
4633,34.40625,-117.375,5.53
4634,34.40625,-117.3125,5.53
4635,34.40625,-117.3125,5.53
4636,34.40625,-117.3125,5.53
4637,34.40625,-117.3125,5.53
4638,34.40625,-117.25,5.53
4639,34.40625,-117.25,5.53
4640,34.40625,-117.25,5.53
4641,34.40625,-117.1875,5.53
4642,34.40625,-117.125,5.53
4643,34.40625,-117.125,5.53
4644,34.40625,-117.0625,5.53
4645,34.40625,-117.0625,5.53
4646,34.40625,-117.0,5.53
4647,34.40625,-117.0,5.53
4648,34.40625,-117.0,5.53
4649,34.40625,-116.9375,5.53
4650,34.40625,-116.9375,5.53
4651,34.40625,-106.25,5.58
4652,34.40625,-105.8125,5.58
4653,34.40625,-105.5625,5.58
4654,34.40625,-105.4375,5.56
4655,34.40625,-105.375,5.56
4656,34.40625,-105.3125,5.56
4657,34.4375,-118.125,5.21
4658,34.4375,-117.6875,5.21
4659,34.4375,-117.625,5.21
4660,34.4375,-117.375,5.53
4661,34.4375,-117.375,5.53
4662,34.4375,-117.375,5.53
4663,34.4375,-117.3125,5.53
4664,34.4375,-117.3125,5.53
4665,34.4375,-117.3125,5.53
4666,34.4375,-117.3125,5.53
4667,34.4375,-117.25,5.53
4668,34.4375,-117.25,5.53
4669,34.4375,-117.25,5.53
4670,34.4375,-117.1875,5.53
4671,34.4375,-117.125,5.53
4672,34.4375,-117.125,5.53
4673,34.4375,-117.125,5.53
4674,34.4375,-117.0625,5.53
4675,34.4375,-117.0625,5.53
4676,34.4375,-117.0625,5.53
4677,34.4375,-117.0625,5.53
4678,34.4375,-117.0,5.53
4679,34.4375,-117.0,5.53
4680,34.4375,-117.0,5.53
4681,34.4375,-117.0,5.53
4682,34.4375,-116.9375,5.53
4683,34.4375,-106.25,5.58
4684,34.4375,-106.1875,5.58
4685,34.4375,-105.875,5.58
4686,34.4375,-105.8125,5.58
4687,34.4375,-105.75,5.58
4688,34.4375,-105.5625,5.58
4689,34.4375,-105.3125,5.56
4690,34.4375,-118.4375,5.21
4691,34.4375,-118.1875,5.21
4692,34.4375,-118.125,5.21
4693,34.4375,-117.875,5.21
4694,34.4375,-117.8125,5.21
4695,34.4375,-117.8125,5.21
4696,34.4375,-117.8125,5.21
4697,34.4375,-117.75,5.21
4698,34.4375,-117.75,5.21
4699,34.4375,-117.6875,5.21
4700,34.4375,-117.6875,5.21
4701,34.4375,-117.6875,5.21
4702,34.4375,-117.6875,5.21
4703,34.4375,-117.375,5.53
4704,34.4375,-117.375,5.53
4705,34.4375,-117.375,5.53
4706,34.4375,-117.3125,5.53
4707,34.4375,-117.3125,5.53
4708,34.4375,-117.3125,5.53
4709,34.4375,-117.3125,5.53
4710,34.4375,-117.25,5.53
4711,34.4375,-117.25,5.53
4712,34.4375,-117.1875,5.53
4713,34.4375,-117.1875,5.53
4714,34.4375,-117.1875,5.53
4715,34.4375,-117.1875,5.53
4716,34.4375,-117.125,5.53
4717,34.4375,-117.125,5.53
4718,34.4375,-117.125,5.53
4719,34.4375,-117.0625,5.53
4720,34.4375,-117.0625,5.53
4721,34.4375,-117.0625,5.53
4722,34.4375,-117.0625,5.53
4723,34.4375,-107.6875,5.56
4724,34.4375,-106.25,5.58
4725,34.4375,-105.9375,5.58
4726,34.4375,-105.75,5.58
4727,34.46875,-120.5,5.58
4728,34.46875,-117.875,5.93
4729,34.46875,-117.875,5.93
4730,34.46875,-117.875,5.93
4731,34.46875,-117.8125,5.93
4732,34.46875,-117.8125,5.93
4733,34.46875,-117.8125,5.93
4734,34.46875,-117.375,5.84
4735,34.46875,-117.375,5.84
4736,34.46875,-117.375,5.84
4737,34.46875,-117.3125,5.84
4738,34.46875,-117.3125,5.84
4739,34.46875,-117.3125,5.84
4740,34.46875,-117.3125,5.84
4741,34.46875,-117.25,5.84
4742,34.46875,-117.25,5.84
4743,34.46875,-117.25,5.84
4744,34.46875,-117.1875,5.84
4745,34.46875,-117.1875,5.84
4746,34.46875,-117.1875,5.84
4747,34.46875,-117.125,5.84
4748,34.46875,-117.125,5.84
4749,34.46875,-117.125,5.84
4750,34.46875,-105.8125,5.47
4751,34.46875,-105.8125,5.47
4752,34.46875,-105.5625,5.47
4753,34.46875,-105.5625,5.47
4754,34.46875,-105.3125,5.55
4755,34.46875,-118.4375,5.93
4756,34.46875,-118.125,5.93
4757,34.46875,-117.9375,5.93
4758,34.46875,-117.9375,5.93
4759,34.46875,-117.9375,5.93
4760,34.46875,-117.875,5.93
4761,34.46875,-117.375,5.84
4762,34.46875,-117.3125,5.84
4763,34.46875,-117.3125,5.84
4764,34.46875,-117.3125,5.84
4765,34.46875,-117.3125,5.84
4766,34.46875,-117.25,5.84
4767,34.46875,-117.1875,5.84
4768,34.46875,-117.1875,5.84
4769,34.46875,-117.1875,5.84
4770,34.46875,-117.125,5.84
4771,34.46875,-105.9375,5.47
4772,34.46875,-105.875,5.47
4773,34.46875,-105.875,5.47
4774,34.46875,-105.875,5.47
4775,34.46875,-105.8125,5.47
4776,34.46875,-105.75,5.47
4777,34.46875,-105.625,5.47
4778,34.46875,-105.5625,5.47
4779,34.46875,-105.5625,5.47
4780,34.46875,-105.3125,5.55
4781,34.5,-118.5625,5.34
4782,34.5,-118.3125,5.93
4783,34.5,-117.375,5.84
4784,34.5,-117.3125,5.84
4785,34.5,-117.3125,5.84
4786,34.5,-117.3125,5.84
4787,34.5,-105.9375,5.47
4788,34.5,-105.75,5.47
4789,34.5,-105.625,5.47
4790,34.5,-105.5625,5.47
4791,34.5,-105.4375,5.55
4792,34.5,-105.375,5.55
4793,34.5,-105.375,5.55
4794,34.5,-105.3125,5.55
4795,34.5,-118.375,5.93
4796,34.5,-118.3125,5.93
4797,34.5,-117.1875,5.84
4798,34.5,-117.1875,5.84
4799,34.5,-117.125,5.84
4800,34.5,-105.75,5.47
4801,34.5,-105.6875,5.47
4802,34.5,-105.625,5.47
4803,34.5,-105.5625,5.47
4804,34.5,-105.4375,5.55
4805,34.5,-105.4375,5.55
4806,34.5,-105.375,5.55
4807,34.5,-105.375,5.55
4808,34.5,-105.375,5.55
4809,34.5,-105.3125,5.55
4810,34.5,-105.3125,5.55
4811,34.53125,-120.5625,5.58
4812,34.53125,-120.5,5.58
4813,34.53125,-117.125,5.84
4814,34.53125,-105.75,5.47
4815,34.53125,-105.75,5.47
4816,34.53125,-105.6875,5.47
4817,34.53125,-105.6875,5.47
4818,34.53125,-105.625,5.47
4819,34.53125,-105.5,5.47
4820,34.53125,-105.4375,5.55
4821,34.53125,-105.4375,5.55
4822,34.53125,-105.375,5.55
4823,34.53125,-105.375,5.55
4824,34.53125,-105.375,5.55
4825,34.53125,-105.3125,5.55
4826,34.53125,-105.3125,5.55
4827,34.53125,-105.3125,5.55
4828,34.53125,-105.3125,5.55
4829,34.53125,-105.25,5.55
4830,34.53125,-105.75,5.47
4831,34.53125,-105.6875,5.47
4832,34.53125,-105.625,5.47
4833,34.53125,-105.5625,5.47
4834,34.53125,-105.5,5.47
4835,34.53125,-105.4375,5.55
4836,34.53125,-105.4375,5.55
4837,34.53125,-105.4375,5.55
4838,34.53125,-105.375,5.55
4839,34.53125,-105.375,5.55
4840,34.53125,-105.375,5.55
4841,34.53125,-105.3125,5.55
4842,34.53125,-105.3125,5.55
4843,34.53125,-105.3125,5.55
4844,34.53125,-105.3125,5.55
4845,34.53125,-105.25,5.55
4846,34.53125,-105.25,5.55
4847,34.53125,-105.25,5.55
4848,34.53125,-105.125,5.55
4849,34.53125,-105.125,5.55
4850,34.53125,-105.0625,5.55
4851,34.53125,-105.0625,5.55
4852,34.53125,-105.0625,5.55
4853,34.53125,-104.25,5.5
4854,34.53125,-104.25,5.5
4855,34.53125,-104.25,5.5
4856,34.53125,-101.1875,5.17
4857,34.53125,-101.1875,5.17
4858,34.53125,-101.1875,5.17
4859,34.53125,-101.1875,5.17
4860,34.53125,-101.125,5.17
